60.0,0.0,0.0,3.3333333333333335,36.666666666666664,0.0,10-04-2014 11:54:41
64.28571428571429,7.142857142857142,0.0,3.571428571428571,25.0,0.0,10-04-2014 12:12:47
53.125,6.25,0.0,9.375,31.25,0.0,10-04-2014 13:13:28
35.55555555555556,0.0,6.666666666666667,26.666666666666668,31.11111111111111,0.0,10-04-2014 14:13:29
2.1739130434782608,0.0,91.30434782608695,2.1739130434782608,4.3478260869565215,0.0,10-04-2014 14:14:00
6.25,0.0,83.33333333333334,6.25,4.166666666666666,0.0,10-04-2014 14:16:53
17.5,0.0,70.0,12.5,0.0,0.0,10-04-2014 14:17:53
27.27272727272727,4.545454545454546,59.09090909090909,9.090909090909092,0.0,0.0,10-04-2014 14:19:52
78.57142857142857,14.285714285714285,7.142857142857142,0.0,0.0,0.0,10-04-2014 14:20:24
47.05882352941176,0.0,52.94117647058824,0.0,0.0,0.0,10-04-2014 14:21:41
57.89473684210527,15.789473684210526,26.31578947368421,0.0,0.0,0.0,10-04-2014 14:22:39
65.85365853658537,9.75609756097561,17.073170731707318,2.4390243902439024,4.878048780487805,0.0,10-04-2014 14:24:05
0.0,0.0,90.2439024390244,0.0,9.75609756097561,0.0,10-04-2014 14:25:09
4.25531914893617,0.0,93.61702127659575,2.127659574468085,0.0,0.0,10-04-2014 14:25:46
10.638297872340425,2.127659574468085,85.1063829787234,2.127659574468085,0.0,0.0,10-04-2014 14:27:31
33.33333333333333,61.53846153846154,0.0,0.0,5.128205128205128,0.0,10-04-2014 14:28:32
89.47368421052632,10.526315789473683,0.0,0.0,0.0,0.0,10-04-2014 14:29:04
11.11111111111111,37.77777777777778,51.11111111111111,0.0,0.0,0.0,10-04-2014 14:29:38
7.6923076923076925,0.0,89.74358974358975,2.564102564102564,0.0,0.0,10-04-2014 14:30:57
6.666666666666667,0.0,86.66666666666667,6.666666666666667,0.0,0.0,10-04-2014 14:32:34
0.0,0.0,94.87179487179486,0.0,5.128205128205128,0.0,10-04-2014 14:33:05
27.906976744186046,0.0,53.48837209302325,13.953488372093023,4.651162790697675,0.0,10-04-2014 14:34:48
15.151515151515152,0.0,75.75757575757575,3.0303030303030303,6.0606060606060606,0.0,10-04-2014 14:35:27
8.108108108108109,0.0,86.48648648648648,5.405405405405405,0.0,0.0,10-04-2014 14:37:12
0.0,0.0,100.0,0.0,0.0,0.0,10-04-2014 14:38:54
34.090909090909086,0.0,63.63636363636363,2.272727272727273,0.0,0.0,10-04-2014 14:39:51
37.93103448275862,0.0,55.172413793103445,6.896551724137931,0.0,0.0,10-04-2014 14:40:37
42.857142857142854,5.714285714285714,45.714285714285715,5.714285714285714,0.0,0.0,10-04-2014 14:41:22
37.5,0.0,50.0,7.5,5.0,0.0,10-04-2014 14:42:35
17.073170731707318,0.0,65.85365853658537,7.317073170731707,9.75609756097561,0.0,10-04-2014 14:43:15
3.125,0.0,93.75,3.125,0.0,0.0,10-04-2014 14:43:49
53.125,0.0,43.75,3.125,0.0,0.0,10-04-2014 14:44:34
62.96296296296296,18.51851851851852,11.11111111111111,0.0,7.4074074074074066,0.0,10-04-2014 14:44:57
75.0,16.666666666666664,8.333333333333332,0.0,0.0,0.0,10-04-2014 14:45:18
37.142857142857146,8.571428571428571,42.857142857142854,5.714285714285714,5.714285714285714,0.0,10-04-2014 14:46:24
47.368421052631575,2.631578947368421,50.0,0.0,0.0,0.0,10-04-2014 14:47:12
41.935483870967744,6.451612903225806,32.25806451612903,12.903225806451612,6.451612903225806,0.0,10-04-2014 14:47:48
33.33333333333333,0.0,63.63636363636363,3.0303030303030303,0.0,0.0,10-04-2014 14:48:03
0.0,0.0,100.0,0.0,0.0,0.0,10-04-2014 14:48:30
7.894736842105263,0.0,50.0,5.263157894736842,36.84210526315789,0.0,10-04-2014 16:18:45
16.216216216216218,0.0,75.67567567567568,8.108108108108109,0.0,0.0,10-04-2014 16:19:21
25.0,0.0,56.81818181818182,9.090909090909092,9.090909090909092,0.0,10-04-2014 16:23:07
57.89473684210527,2.631578947368421,2.631578947368421,18.421052631578945,18.421052631578945,0.0,10-04-2014 16:25:28
